,doy,day,month,year,hour,ypart,FD,time
200720,329,24,11,2004,9,2004.89709,92.815,2004-11-24 08:00:00
200721,329,24,11,2004,10,2004.8972,92.99700000000001,2004-11-24 09:00:00
200722,329,24,11,2004,11,2004.89731,93.287,2004-11-24 10:00:00
200723,329,24,11,2004,12,2004.89743,93.211,2004-11-24 11:00:00
200724,329,24,11,2004,13,2004.89754,93.486,2004-11-24 12:00:00
200725,329,24,11,2004,14,2004.89766,93.693,2004-11-24 13:00:00
200726,329,24,11,2004,15,2004.89777,93.07700000000001,2004-11-24 14:00:00
200727,329,24,11,2004,16,2004.89788,93.48,2004-11-24 15:00:00
200728,329,24,11,2004,17,2004.898,93.425,2004-11-24 16:00:00
200729,329,24,11,2004,18,2004.89811,93.50399999999999,2004-11-24 17:00:00
200730,329,24,11,2004,19,2004.89822,93.456,2004-11-24 18:00:00
200731,329,24,11,2004,20,2004.89834,93.007,2004-11-24 19:00:00
200732,329,24,11,2004,21,2004.89845,92.964,2004-11-24 20:00:00
200733,329,24,11,2004,22,2004.8985699999998,92.553,2004-11-24 21:00:00
200734,329,24,11,2004,23,2004.89868,92.406,2004-11-24 22:00:00
200735,329,24,11,2004,24,2004.89879,92.619,2004-11-24 23:00:00
200736,330,25,11,2004,1,2004.8989100000001,92.742,2004-11-25 00:00:00
200737,330,25,11,2004,2,2004.8990199999998,92.95,2004-11-25 01:00:00
200738,330,25,11,2004,3,2004.89913,92.824,2004-11-25 02:00:00
200739,330,25,11,2004,4,2004.89925,92.79700000000001,2004-11-25 03:00:00
200740,330,25,11,2004,5,2004.8993600000001,93.43299999999999,2004-11-25 04:00:00
200741,330,25,11,2004,6,2004.89948,93.40899999999999,2004-11-25 05:00:00
200742,330,25,11,2004,7,2004.8995899999998,93.50299999999999,2004-11-25 06:00:00
200743,330,25,11,2004,8,2004.8997,93.887,2004-11-25 07:00:00
200744,330,25,11,2004,9,2004.8998199999999,93.415,2004-11-25 08:00:00
200745,330,25,11,2004,10,2004.89993,93.891,2004-11-25 09:00:00
200746,330,25,11,2004,11,2004.90005,93.87799999999999,2004-11-25 10:00:00
200747,330,25,11,2004,12,2004.9001600000001,94.01799999999999,2004-11-25 11:00:00
200748,330,25,11,2004,13,2004.9002699999999,94.09700000000001,2004-11-25 12:00:00
200749,330,25,11,2004,14,2004.9003899999998,93.61,2004-11-25 13:00:00
200750,330,25,11,2004,15,2004.9005,93.60799999999999,2004-11-25 14:00:00
200751,330,25,11,2004,16,2004.90062,93.37,2004-11-25 15:00:00
200752,330,25,11,2004,17,2004.90073,93.426,2004-11-25 16:00:00
200753,330,25,11,2004,18,2004.9008399999998,93.23899999999999,2004-11-25 17:00:00
200754,330,25,11,2004,19,2004.9009600000002,93.145,2004-11-25 18:00:00
200755,330,25,11,2004,20,2004.90107,93.038,2004-11-25 19:00:00
200756,330,25,11,2004,21,2004.90118,93.051,2004-11-25 20:00:00
200757,330,25,11,2004,22,2004.9013,92.756,2004-11-25 21:00:00
200758,330,25,11,2004,23,2004.9014100000002,92.823,2004-11-25 22:00:00
200759,330,25,11,2004,24,2004.90153,92.869,2004-11-25 23:00:00
200760,331,26,11,2004,1,2004.9016399999998,92.52799999999999,2004-11-26 00:00:00
200761,331,26,11,2004,2,2004.90175,92.66,2004-11-26 01:00:00
200762,331,26,11,2004,3,2004.90187,92.87100000000001,2004-11-26 02:00:00
200763,331,26,11,2004,4,2004.90198,92.76100000000001,2004-11-26 03:00:00
200764,331,26,11,2004,5,2004.9020899999998,92.84200000000001,2004-11-26 04:00:00
200765,331,26,11,2004,6,2004.9022100000002,93.227,2004-11-26 05:00:00
200766,331,26,11,2004,7,2004.90232,93.045,2004-11-26 06:00:00
200767,331,26,11,2004,8,2004.9024399999998,93.294,2004-11-26 07:00:00
200768,331,26,11,2004,9,2004.90255,93.835,2004-11-26 08:00:00
200769,331,26,11,2004,10,2004.9026600000002,93.79700000000001,2004-11-26 09:00:00
200770,331,26,11,2004,11,2004.9027800000001,93.98,2004-11-26 10:00:00
200771,331,26,11,2004,12,2004.9028899999998,93.539,2004-11-26 11:00:00
200772,331,26,11,2004,13,2004.9029999999998,94.054,2004-11-26 12:00:00
200773,331,26,11,2004,14,2004.90312,93.765,2004-11-26 13:00:00
200774,331,26,11,2004,15,2004.9032300000001,93.655,2004-11-26 14:00:00
200775,331,26,11,2004,16,2004.90335,93.92,2004-11-26 15:00:00
200776,331,26,11,2004,17,2004.9034600000002,93.835,2004-11-26 16:00:00
200777,331,26,11,2004,18,2004.9035800000001,93.88,2004-11-26 17:00:00
200778,331,26,11,2004,19,2004.9036899999999,94.177,2004-11-26 18:00:00
200779,331,26,11,2004,20,2004.9038,93.876,2004-11-26 19:00:00
200780,331,26,11,2004,21,2004.90392,93.896,2004-11-26 20:00:00
200781,331,26,11,2004,22,2004.9040300000001,93.29299999999999,2004-11-26 21:00:00
200782,331,26,11,2004,23,2004.9041399999999,93.429,2004-11-26 22:00:00
200783,331,26,11,2004,24,2004.9042600000002,93.585,2004-11-26 23:00:00
200784,332,27,11,2004,1,2004.90437,93.094,2004-11-27 00:00:00
200785,332,27,11,2004,2,2004.90449,93.025,2004-11-27 01:00:00
200786,332,27,11,2004,3,2004.9046,92.814,2004-11-27 02:00:00
200787,332,27,11,2004,4,2004.9047100000003,92.833,2004-11-27 03:00:00
200788,332,27,11,2004,5,2004.9048300000002,93.021,2004-11-27 04:00:00
200789,332,27,11,2004,6,2004.90494,93.156,2004-11-27 05:00:00
200790,332,27,11,2004,7,2004.90505,93.712,2004-11-27 06:00:00
200791,332,27,11,2004,8,2004.90517,93.492,2004-11-27 07:00:00
200792,332,27,11,2004,9,2004.9052800000002,93.568,2004-11-27 08:00:00
200793,332,27,11,2004,10,2004.9054,93.537,2004-11-27 09:00:00
200794,332,27,11,2004,11,2004.90551,93.29799999999999,2004-11-27 10:00:00
200795,332,27,11,2004,12,2004.90562,93.79899999999999,2004-11-27 11:00:00
200796,332,27,11,2004,13,2004.90574,93.48700000000001,2004-11-27 12:00:00
200797,332,27,11,2004,14,2004.90585,93.72200000000001,2004-11-27 13:00:00
200798,332,27,11,2004,15,2004.90596,94.141,2004-11-27 14:00:00
200799,332,27,11,2004,16,2004.90608,94.03,2004-11-27 15:00:00
200800,332,27,11,2004,17,2004.90619,94.01799999999999,2004-11-27 16:00:00
200801,332,27,11,2004,18,2004.90631,94.008,2004-11-27 17:00:00
200802,332,27,11,2004,19,2004.90642,93.916,2004-11-27 18:00:00
200803,332,27,11,2004,20,2004.90654,93.805,2004-11-27 19:00:00
200804,332,27,11,2004,21,2004.90665,93.579,2004-11-27 20:00:00
200805,332,27,11,2004,22,2004.90676,93.80799999999999,2004-11-27 21:00:00
200806,332,27,11,2004,23,2004.90688,93.35799999999999,2004-11-27 22:00:00
200807,332,27,11,2004,24,2004.90699,93.103,2004-11-27 23:00:00
200808,333,28,11,2004,1,2004.9071,92.992,2004-11-28 00:00:00
200809,333,28,11,2004,2,2004.9072199999998,93.155,2004-11-28 01:00:00
200810,333,28,11,2004,3,2004.90733,93.569,2004-11-28 02:00:00
200811,333,28,11,2004,4,2004.90745,93.546,2004-11-28 03:00:00
200812,333,28,11,2004,5,2004.90756,93.416,2004-11-28 04:00:00
200813,333,28,11,2004,6,2004.9076699999998,93.70700000000001,2004-11-28 05:00:00
200814,333,28,11,2004,7,2004.9077899999997,94.02600000000001,2004-11-28 06:00:00
200815,333,28,11,2004,8,2004.9079,93.994,2004-11-28 07:00:00
200816,333,28,11,2004,9,2004.9080199999999,94.041,2004-11-28 08:00:00
200817,333,28,11,2004,10,2004.90813,94.209,2004-11-28 09:00:00
200818,333,28,11,2004,11,2004.9082399999998,94.46700000000001,2004-11-28 10:00:00
200819,333,28,11,2004,12,2004.9083600000001,94.425,2004-11-28 11:00:00
200820,333,28,11,2004,13,2004.9084699999999,94.54,2004-11-28 12:00:00
200821,333,28,11,2004,14,2004.90858,94.78200000000001,2004-11-28 13:00:00
200822,333,28,11,2004,15,2004.9087,94.541,2004-11-28 14:00:00
200823,333,28,11,2004,16,2004.9088100000001,94.133,2004-11-28 15:00:00
200824,333,28,11,2004,17,2004.90893,94.398,2004-11-28 16:00:00
200825,333,28,11,2004,18,2004.9090399999998,94.05,2004-11-28 17:00:00
200826,333,28,11,2004,19,2004.90915,93.958,2004-11-28 18:00:00
200827,333,28,11,2004,20,2004.9092699999999,93.859,2004-11-28 19:00:00
200828,333,28,11,2004,21,2004.90938,93.609,2004-11-28 20:00:00
200829,333,28,11,2004,22,2004.9095,93.50299999999999,2004-11-28 21:00:00
200830,333,28,11,2004,23,2004.9096100000002,93.056,2004-11-28 22:00:00
200831,333,28,11,2004,24,2004.9097199999999,93.171,2004-11-28 23:00:00
200832,334,29,11,2004,1,2004.9098399999998,92.95,2004-11-29 00:00:00
200833,334,29,11,2004,2,2004.90995,93.348,2004-11-29 01:00:00
200834,334,29,11,2004,3,2004.9100600000002,93.204,2004-11-29 02:00:00
200835,334,29,11,2004,4,2004.91018,93.051,2004-11-29 03:00:00
200836,334,29,11,2004,5,2004.9102899999998,92.777,2004-11-29 04:00:00
200837,334,29,11,2004,6,2004.9104100000002,92.969,2004-11-29 05:00:00
200838,334,29,11,2004,7,2004.91052,93.31,2004-11-29 06:00:00
200839,334,29,11,2004,8,2004.91063,92.92200000000001,2004-11-29 07:00:00
200840,334,29,11,2004,9,2004.91075,92.95700000000001,2004-11-29 08:00:00
200841,334,29,11,2004,10,2004.9108600000002,92.97200000000001,2004-11-29 09:00:00
200842,334,29,11,2004,11,2004.91097,93.01299999999999,2004-11-29 10:00:00
200843,334,29,11,2004,12,2004.9110899999998,92.85600000000001,2004-11-29 11:00:00
200844,334,29,11,2004,13,2004.9112,93.41799999999999,2004-11-29 12:00:00
200845,334,29,11,2004,14,2004.91132,93.381,2004-11-29 13:00:00
200846,334,29,11,2004,15,2004.91143,93.55,2004-11-29 14:00:00
200847,334,29,11,2004,16,2004.9115399999998,93.583,2004-11-29 15:00:00
200848,334,29,11,2004,17,2004.9116600000002,93.523,2004-11-29 16:00:00
200849,334,29,11,2004,18,2004.91177,93.39399999999999,2004-11-29 17:00:00
200850,334,29,11,2004,19,2004.9118899999999,93.135,2004-11-29 18:00:00
200851,334,29,11,2004,20,2004.912,93.125,2004-11-29 19:00:00
200852,334,29,11,2004,21,2004.9121100000002,93.5,2004-11-29 20:00:00
200853,334,29,11,2004,22,2004.9122300000001,93.36399999999999,2004-11-29 21:00:00
200854,334,29,11,2004,23,2004.9123399999999,93.304,2004-11-29 22:00:00
200855,334,29,11,2004,24,2004.91245,93.079,2004-11-29 23:00:00
200856,335,30,11,2004,1,2004.91257,93.542,2004-11-30 00:00:00
200857,335,30,11,2004,2,2004.9126800000001,93.345,2004-11-30 01:00:00
200858,335,30,11,2004,3,2004.9128,93.281,2004-11-30 02:00:00
200859,335,30,11,2004,4,2004.9129100000002,93.14200000000001,2004-11-30 03:00:00
200860,335,30,11,2004,5,2004.91302,93.26799999999999,2004-11-30 04:00:00
200861,335,30,11,2004,6,2004.9131399999999,93.68299999999999,2004-11-30 05:00:00
200862,335,30,11,2004,7,2004.91325,93.559,2004-11-30 06:00:00
200863,335,30,11,2004,8,2004.91337,93.304,2004-11-30 07:00:00
200864,335,30,11,2004,9,2004.9134800000002,93.931,2004-11-30 08:00:00
200865,335,30,11,2004,10,2004.9135899999999,93.75299999999999,2004-11-30 09:00:00
200866,335,30,11,2004,11,2004.91371,93.961,2004-11-30 10:00:00
200867,335,30,11,2004,12,2004.91382,93.92200000000001,2004-11-30 11:00:00
200868,335,30,11,2004,13,2004.9139300000002,93.994,2004-11-30 12:00:00
200869,335,30,11,2004,14,2004.91405,93.915,2004-11-30 13:00:00
200870,335,30,11,2004,15,2004.91416,93.65700000000001,2004-11-30 14:00:00
200871,335,30,11,2004,16,2004.91428,93.81299999999999,2004-11-30 15:00:00
200872,335,30,11,2004,17,2004.91439,93.79,2004-11-30 16:00:00
200873,335,30,11,2004,18,2004.9145,93.521,2004-11-30 17:00:00
200874,335,30,11,2004,19,2004.91462,93.60700000000001,2004-11-30 18:00:00
200875,335,30,11,2004,20,2004.91473,93.39299999999999,2004-11-30 19:00:00
200876,335,30,11,2004,21,2004.91485,93.213,2004-11-30 20:00:00
200877,335,30,11,2004,22,2004.91496,93.04,2004-11-30 21:00:00
200878,335,30,11,2004,23,2004.91507,93.13,2004-11-30 22:00:00
200879,335,30,11,2004,24,2004.91519,93.103,2004-11-30 23:00:00
200880,336,1,12,2004,1,2004.9153,92.68299999999999,2004-12-01 00:00:00
200881,336,1,12,2004,2,2004.91541,92.554,2004-12-01 01:00:00
200882,336,1,12,2004,3,2004.91553,92.396,2004-12-01 02:00:00
200883,336,1,12,2004,4,2004.91564,92.337,2004-12-01 03:00:00
200884,336,1,12,2004,5,2004.91576,92.199,2004-12-01 04:00:00
200885,336,1,12,2004,6,2004.9158699999998,92.854,2004-12-01 05:00:00
200886,336,1,12,2004,7,2004.91598,92.98299999999999,2004-12-01 06:00:00
200887,336,1,12,2004,8,2004.9161,93.181,2004-12-01 07:00:00
200888,336,1,12,2004,9,2004.91621,93.258,2004-12-01 08:00:00
200889,336,1,12,2004,10,2004.9163199999998,93.35700000000001,2004-12-01 09:00:00
200890,336,1,12,2004,11,2004.9164399999997,93.494,2004-12-01 10:00:00
200891,336,1,12,2004,12,2004.91655,92.774,2004-12-01 11:00:00
200892,336,1,12,2004,13,2004.9166699999998,93.44200000000001,2004-12-01 12:00:00
200893,336,1,12,2004,14,2004.91678,93.53299999999999,2004-12-01 13:00:00
200894,336,1,12,2004,15,2004.9168899999997,93.42399999999999,2004-12-01 14:00:00
200895,336,1,12,2004,16,2004.9170100000001,93.39200000000001,2004-12-01 15:00:00
200896,336,1,12,2004,17,2004.9171199999998,93.23899999999999,2004-12-01 16:00:00
200897,336,1,12,2004,18,2004.9172399999998,93.044,2004-12-01 17:00:00
200898,336,1,12,2004,19,2004.91735,92.515,2004-12-01 18:00:00
200899,336,1,12,2004,20,2004.9174600000001,92.744,2004-12-01 19:00:00
200900,336,1,12,2004,21,2004.91758,92.647,2004-12-01 20:00:00
200901,336,1,12,2004,22,2004.9176899999998,92.242,2004-12-01 21:00:00
200902,336,1,12,2004,23,2004.9178100000001,92.488,2004-12-01 22:00:00
200903,336,1,12,2004,24,2004.9179199999999,92.887,2004-12-01 23:00:00
200904,337,2,12,2004,1,2004.91803,92.51700000000001,2004-12-02 00:00:00
200905,337,2,12,2004,2,2004.91815,92.583,2004-12-02 01:00:00
200906,337,2,12,2004,3,2004.9182600000001,92.45200000000001,2004-12-02 02:00:00
200907,337,2,12,2004,4,2004.9183699999999,92.48899999999999,2004-12-02 03:00:00
200908,337,2,12,2004,5,2004.9184899999998,92.60700000000001,2004-12-02 04:00:00
200909,337,2,12,2004,6,2004.9186,92.82700000000001,2004-12-02 05:00:00
200910,337,2,12,2004,7,2004.91872,92.911,2004-12-02 06:00:00
200911,337,2,12,2004,8,2004.91883,92.85799999999999,2004-12-02 07:00:00
200912,337,2,12,2004,9,2004.9189399999998,93.51899999999999,2004-12-02 08:00:00
200913,337,2,12,2004,10,2004.9190600000002,93.471,2004-12-02 09:00:00
200914,337,2,12,2004,11,2004.91917,93.537,2004-12-02 10:00:00
200915,337,2,12,2004,12,2004.91928,93.429,2004-12-02 11:00:00
200916,337,2,12,2004,13,2004.9194,93.978,2004-12-02 12:00:00
200917,337,2,12,2004,14,2004.9195100000002,93.771,2004-12-02 13:00:00
200918,337,2,12,2004,15,2004.91963,93.943,2004-12-02 14:00:00
200919,337,2,12,2004,16,2004.9197399999998,93.734,2004-12-02 15:00:00
200920,337,2,12,2004,17,2004.91985,94.319,2004-12-02 16:00:00
200921,337,2,12,2004,18,2004.91997,93.896,2004-12-02 17:00:00
200922,337,2,12,2004,19,2004.92008,93.837,2004-12-02 18:00:00
200923,337,2,12,2004,20,2004.9202,93.641,2004-12-02 19:00:00
200924,337,2,12,2004,21,2004.9203100000002,93.85799999999999,2004-12-02 20:00:00
200925,337,2,12,2004,22,2004.92042,93.811,2004-12-02 21:00:00
200926,337,2,12,2004,23,2004.9205399999998,93.296,2004-12-02 22:00:00
200927,337,2,12,2004,24,2004.92065,93.351,2004-12-02 23:00:00
200928,338,3,12,2004,1,2004.92077,93.619,2004-12-03 00:00:00
200929,338,3,12,2004,2,2004.9208800000001,93.36200000000001,2004-12-03 01:00:00
200930,338,3,12,2004,3,2004.9209899999998,93.46700000000001,2004-12-03 02:00:00
200931,338,3,12,2004,4,2004.9211100000002,93.029,2004-12-03 03:00:00
200932,338,3,12,2004,5,2004.92122,93.081,2004-12-03 04:00:00
200933,338,3,12,2004,6,2004.9213300000001,93.029,2004-12-03 05:00:00
200934,338,3,12,2004,7,2004.92145,93.14,2004-12-03 06:00:00
200935,338,3,12,2004,8,2004.9215600000002,93.596,2004-12-03 07:00:00
200936,338,3,12,2004,9,2004.9216800000002,93.654,2004-12-03 08:00:00
200937,338,3,12,2004,10,2004.9217899999999,94.205,2004-12-03 09:00:00
200938,338,3,12,2004,11,2004.9219,93.771,2004-12-03 10:00:00
200939,338,3,12,2004,12,2004.92202,93.853,2004-12-03 11:00:00
200940,338,3,12,2004,13,2004.9221300000002,94.037,2004-12-03 12:00:00
200941,338,3,12,2004,14,2004.92225,93.96600000000001,2004-12-03 13:00:00
200942,338,3,12,2004,15,2004.9223600000003,94.16,2004-12-03 14:00:00
200943,338,3,12,2004,16,2004.92247,94.06299999999999,2004-12-03 15:00:00
200944,338,3,12,2004,17,2004.92259,93.9,2004-12-03 16:00:00
200945,338,3,12,2004,18,2004.9227,94.426,2004-12-03 17:00:00
200946,338,3,12,2004,19,2004.9228100000003,93.833,2004-12-03 18:00:00
200947,338,3,12,2004,20,2004.9229300000002,93.99,2004-12-03 19:00:00
200948,338,3,12,2004,21,2004.92304,93.52600000000001,2004-12-03 20:00:00
200949,338,3,12,2004,22,2004.92316,93.876,2004-12-03 21:00:00
200950,338,3,12,2004,23,2004.92327,93.678,2004-12-03 22:00:00
200951,338,3,12,2004,24,2004.9233800000002,93.51899999999999,2004-12-03 23:00:00
200952,339,4,12,2004,1,2004.9235,93.87299999999999,2004-12-04 00:00:00
200953,339,4,12,2004,2,2004.92361,93.51100000000001,2004-12-04 01:00:00
200954,339,4,12,2004,3,2004.92373,93.32799999999999,2004-12-04 02:00:00
200955,339,4,12,2004,4,2004.92384,93.37299999999999,2004-12-04 03:00:00
200956,339,4,12,2004,5,2004.92395,93.412,2004-12-04 04:00:00
200957,339,4,12,2004,6,2004.92407,93.47200000000001,2004-12-04 05:00:00
200958,339,4,12,2004,7,2004.92418,93.189,2004-12-04 06:00:00
200959,339,4,12,2004,8,2004.92429,93.697,2004-12-04 07:00:00
200960,339,4,12,2004,9,2004.92441,93.574,2004-12-04 08:00:00
200961,339,4,12,2004,10,2004.92452,94.281,2004-12-04 09:00:00
200962,339,4,12,2004,11,2004.92464,93.867,2004-12-04 10:00:00
200963,339,4,12,2004,12,2004.92475,94.00200000000001,2004-12-04 11:00:00
200964,339,4,12,2004,13,2004.92486,93.973,2004-12-04 12:00:00
200965,339,4,12,2004,14,2004.92498,94.762,2004-12-04 13:00:00
200966,339,4,12,2004,15,2004.92509,94.34200000000001,2004-12-04 14:00:00
200967,339,4,12,2004,16,2004.92521,94.12700000000001,2004-12-04 15:00:00
200968,339,4,12,2004,17,2004.9253199999998,94.186,2004-12-04 16:00:00
200969,339,4,12,2004,18,2004.92543,94.28,2004-12-04 17:00:00
200970,339,4,12,2004,19,2004.92555,94.571,2004-12-04 18:00:00
200971,339,4,12,2004,20,2004.92566,94.131,2004-12-04 19:00:00
200972,339,4,12,2004,21,2004.9257699999998,94.057,2004-12-04 20:00:00
200973,339,4,12,2004,22,2004.9258899999998,93.95299999999999,2004-12-04 21:00:00
200974,339,4,12,2004,23,2004.9260000000002,93.624,2004-12-04 22:00:00
200975,339,4,12,2004,24,2004.9261199999999,93.624,2004-12-04 23:00:00
200976,340,5,12,2004,1,2004.92623,93.197,2004-12-05 00:00:00
200977,340,5,12,2004,2,2004.9263399999998,93.22,2004-12-05 01:00:00
200978,340,5,12,2004,3,2004.9264600000001,93.275,2004-12-05 02:00:00
200979,340,5,12,2004,4,2004.9265699999999,93.734,2004-12-05 03:00:00
200980,340,5,12,2004,5,2004.92668,94.397,2004-12-05 04:00:00
200981,340,5,12,2004,6,2004.9268,94.785,2004-12-05 05:00:00
200982,340,5,12,2004,7,2004.9269100000001,94.63,2004-12-05 06:00:00
200983,340,5,12,2004,8,2004.92703,94.617,2004-12-05 07:00:00
200984,340,5,12,2004,9,2004.9271399999998,93.131,2004-12-05 08:00:00
200985,340,5,12,2004,10,2004.92725,93.294,2004-12-05 09:00:00
200986,340,5,12,2004,11,2004.9273699999999,93.06299999999999,2004-12-05 10:00:00
200987,340,5,12,2004,12,2004.92748,92.882,2004-12-05 11:00:00
200988,340,5,12,2004,13,2004.9276,91.883,2004-12-05 12:00:00
200989,340,5,12,2004,14,2004.9277100000002,91.43700000000001,2004-12-05 13:00:00
200990,340,5,12,2004,15,2004.9278199999999,90.939,2004-12-05 14:00:00
200991,340,5,12,2004,16,2004.9279399999998,90.955,2004-12-05 15:00:00
200992,340,5,12,2004,17,2004.92805,91.49799999999999,2004-12-05 16:00:00
200993,340,5,12,2004,18,2004.92817,91.125,2004-12-05 17:00:00
200994,340,5,12,2004,19,2004.92828,90.96700000000001,2004-12-05 18:00:00
200995,340,5,12,2004,20,2004.9283899999998,91.178,2004-12-05 19:00:00
200996,340,5,12,2004,21,2004.9285100000002,91.022,2004-12-05 20:00:00
200997,340,5,12,2004,22,2004.92862,90.617,2004-12-05 21:00:00
200998,340,5,12,2004,23,2004.92873,90.804,2004-12-05 22:00:00
200999,340,5,12,2004,24,2004.92885,90.464,2004-12-05 23:00:00
201000,341,6,12,2004,1,2004.9289600000002,90.275,2004-12-06 00:00:00
201001,341,6,12,2004,2,2004.92908,90.116,2004-12-06 01:00:00
201002,341,6,12,2004,3,2004.9291899999998,90.18799999999999,2004-12-06 02:00:00
201003,341,6,12,2004,4,2004.9293,90.03200000000001,2004-12-06 03:00:00
201004,341,6,12,2004,5,2004.92942,90.314,2004-12-06 04:00:00
201005,341,6,12,2004,6,2004.92953,90.383,2004-12-06 05:00:00
201006,341,6,12,2004,7,2004.9296399999998,89.84,2004-12-06 06:00:00
201007,341,6,12,2004,8,2004.9297600000002,89.82600000000001,2004-12-06 07:00:00
201008,341,6,12,2004,9,2004.92987,90.015,2004-12-06 08:00:00
201009,341,6,12,2004,10,2004.9299899999999,90.48200000000001,2004-12-06 09:00:00
201010,341,6,12,2004,11,2004.9301,90.959,2004-12-06 10:00:00
201011,341,6,12,2004,12,2004.9302100000002,91.435,2004-12-06 11:00:00
201012,341,6,12,2004,13,2004.9303300000001,92.32799999999999,2004-12-06 12:00:00
201013,341,6,12,2004,14,2004.9304399999999,92.699,2004-12-06 13:00:00
201014,341,6,12,2004,15,2004.9305600000002,92.82600000000001,2004-12-06 14:00:00
201015,341,6,12,2004,16,2004.93067,93.146,2004-12-06 15:00:00
201016,341,6,12,2004,17,2004.9307800000001,92.786,2004-12-06 16:00:00
201017,341,6,12,2004,18,2004.9309,92.49700000000001,2004-12-06 17:00:00
201018,341,6,12,2004,19,2004.9310100000002,92.051,2004-12-06 18:00:00
201019,341,6,12,2004,20,2004.9311300000002,92.039,2004-12-06 19:00:00
201020,341,6,12,2004,21,2004.93124,91.64299999999999,2004-12-06 20:00:00
